age_group,gender,race,timestamp,strategy,mask_level,share_id,filename,accepted,prompt,majority_vote
7,1,1,20230911123726104731,random,moderate,147,7_1_1_20230911123726104731_random_moderate.png,[False],black female elderly,False
7,1,1,20230911123736542829,random,imprecise,147,7_1_1_20230911123736542829_random_imprecise.png,"[False, False, False]",black female elderly,False
7,1,1,20230911123747289530,random,accurate,148,7_1_1_20230911123747289530_random_accurate.png,"[True, True, True, True, True]",black female elderly,True
7,1,1,20230911123758655549,random,moderate,148,7_1_1_20230911123758655549_random_moderate.png,"[True, True]",black female elderly,True
7,1,1,20230911123810046813,random,imprecise,148,7_1_1_20230911123810046813_random_imprecise.png,"[True, True]",black female elderly,True
7,1,1,20230911123822882093,random,accurate,149,7_1_1_20230911123822882093_random_accurate.png,"[True, True, False, False, True, False, False]",black female elderly,False
7,1,1,20230911123833631437,random,moderate,149,7_1_1_20230911123833631437_random_moderate.png,"[True, True, False, False, False, True, True]",black female elderly,True
7,1,1,20230911123844336833,random,imprecise,149,7_1_1_20230911123844336833_random_imprecise.png,"[True, True]",black female elderly,True
0,0,1,20230911123913024060,random,accurate,150,0_0_1_20230911123913024060_random_accurate.png,"[False, False]",black male infant,False
0,0,1,20230911123924477725,random,moderate,150,0_0_1_20230911123924477725_random_moderate.png,[False],black male infant,False
0,0,1,20230911123935912709,random,imprecise,150,0_0_1_20230911123935912709_random_imprecise.png,"[True, True, True, True]",black male infant,True
0,0,1,20230911123947395332,random,accurate,151,0_0_1_20230911123947395332_random_accurate.png,"[True, False, False]",black male infant,False
0,0,1,20230911123959005753,random,moderate,151,0_0_1_20230911123959005753_random_moderate.png,"[True, True]",black male infant,True
0,0,1,20230911124010718262,random,imprecise,151,0_0_1_20230911124010718262_random_imprecise.png,"[True, False, False]",black male infant,False
0,0,1,20230911124022237490,random,accurate,152,0_0_1_20230911124022237490_random_accurate.png,"[False, False, False]",black male infant,False
0,0,1,20230911124032872914,random,moderate,152,0_0_1_20230911124032872914_random_moderate.png,"[True, True, False, True, True, True]",black male infant,True
0,0,1,20230911124043895805,random,imprecise,152,0_0_1_20230911124043895805_random_imprecise.png,"[True, True, True, True, True, True]",black male infant,True
0,0,1,20230911124055861818,random,accurate,153,0_0_1_20230911124055861818_random_accurate.png,"[True, True, True, False, True]",black male infant,True
0,0,1,20230911124108602844,random,moderate,153,0_0_1_20230911124108602844_random_moderate.png,"[True, True, True, True, False]",black male infant,True
0,0,1,20230911124121129189,random,imprecise,153,0_0_1_20230911124121129189_random_imprecise.png,"[True, True]",black male infant,True
0,0,1,20230911124132074843,random,accurate,154,0_0_1_20230911124132074843_random_accurate.png,[False],black male infant,False
0,0,1,20230911124142438125,random,moderate,154,0_0_1_20230911124142438125_random_moderate.png,"[True, True]",black male infant,True
0,0,1,20230911124153590786,random,imprecise,154,0_0_1_20230911124153590786_random_imprecise.png,"[True, True]",black male infant,True
0,0,1,20230911124203789722,random,accurate,155,0_0_1_20230911124203789722_random_accurate.png,"[True, False, False, False]",black male infant,False
0,0,1,20230911124214764498,random,moderate,155,0_0_1_20230911124214764498_random_moderate.png,"[True, True]",black male infant,True
0,0,1,20230911124231252480,random,imprecise,155,0_0_1_20230911124231252480_random_imprecise.png,"[True, True, True, True]",black male infant,True
0,1,3,20230911124325792620,random,accurate,156,0_1_3_20230911124325792620_random_accurate.png,"[False, False, True, False]",indian female infant,False
0,1,3,20230911124341552639,random,moderate,156,0_1_3_20230911124341552639_random_moderate.png,"[True, True, False]",indian female infant,True
0,1,3,20230911124355041163,random,imprecise,156,0_1_3_20230911124355041163_random_imprecise.png,"[True, True, True]",indian female infant,True
0,1,3,20230911124406377646,random,accurate,157,0_1_3_20230911124406377646_random_accurate.png,[True],indian female infant,True
0,1,3,20230911124418458115,random,moderate,157,0_1_3_20230911124418458115_random_moderate.png,[True],indian female infant,True
0,1,3,20230911124430297491,random,imprecise,157,0_1_3_20230911124430297491_random_imprecise.png,"[True, True, True, True]",indian female infant,True
0,1,3,20230911124441524883,random,accurate,158,0_1_3_20230911124441524883_random_accurate.png,"[False, False, False]",indian female infant,False
0,1,3,20230911124453096213,random,moderate,158,0_1_3_20230911124453096213_random_moderate.png,"[True, True]",indian female infant,True
0,1,3,20230911124504239725,random,imprecise,158,0_1_3_20230911124504239725_random_imprecise.png,"[True, True]",indian female infant,True
0,1,3,20230911124515904124,random,accurate,159,0_1_3_20230911124515904124_random_accurate.png,"[True, True, True, True, True, True]",indian female infant,True
0,1,3,20230911124527830245,random,moderate,159,0_1_3_20230911124527830245_random_moderate.png,"[True, True, True, True, True]",indian female infant,True
0,1,3,20230911124539272118,random,imprecise,159,0_1_3_20230911124539272118_random_imprecise.png,"[True, True]",indian female infant,True
1,0,0,20230911143720372068,none,none,160,1_0_0_20230911143720372068_none_none.png,[False],white male preschooler,False
1,0,0,20230911143728787069,none,none,161,1_0_0_20230911143728787069_none_none.png,"[True, True]",white male preschooler,True
1,0,0,20230911143736093468,none,none,162,1_0_0_20230911143736093468_none_none.png,[True],white male preschooler,True
1,0,0,20230911143743367768,none,none,163,1_0_0_20230911143743367768_none_none.png,[True],white male preschooler,True
1,0,0,20230911143750413289,none,none,164,1_0_0_20230911143750413289_none_none.png,"[False, True, False]",white male preschooler,False
1,1,2,20230911144210273750,none,none,165,1_1_2_20230911144210273750_none_none.png,"[True, True, True, True, True, True, True]",asian female preschooler,True
1,1,2,20230911144217189742,none,none,166,1_1_2_20230911144217189742_none_none.png,"[True, True, True]",asian female preschooler,True
1,1,2,20230911144224200514,none,none,167,1_1_2_20230911144224200514_none_none.png,"[True, True]",asian female preschooler,True
1,1,2,20230911144231176006,none,none,168,1_1_2_20230911144231176006_none_none.png,"[True, True, True, True]",asian female preschooler,True
2,0,3,20230911144246557416,none,none,169,2_0_3_20230911144246557416_none_none.png,"[True, True, True, True, True]",indian male school age child,True
2,0,3,20230911144253436601,none,none,170,2_0_3_20230911144253436601_none_none.png,"[True, True]",indian male school age child,True
2,0,3,20230911144300266838,none,none,171,2_0_3_20230911144300266838_none_none.png,"[True, True, True]",indian male school age child,True
2,0,3,20230911144307550306,none,none,172,2_0_3_20230911144307550306_none_none.png,"[True, True, True, True, True]",indian male school age child,True
2,0,3,20230911144314972835,none,none,173,2_0_3_20230911144314972835_none_none.png,"[True, True, True]",indian male school age child,True
2,0,3,20230911144321961975,none,none,174,2_0_3_20230911144321961975_none_none.png,"[True, True, True, True, True]",indian male school age child,True
2,1,1,20230911144341768379,none,none,175,2_1_1_20230911144341768379_none_none.png,"[True, True, True]",black female school age child,True
2,1,1,20230911144348891079,none,none,176,2_1_1_20230911144348891079_none_none.png,"[True, False, False]",black female school age child,False
2,1,1,20230911144355885758,none,none,177,2_1_1_20230911144355885758_none_none.png,"[True, True, True, True, True]",black female school age child,True
2,1,1,20230911144402932906,none,none,178,2_1_1_20230911144402932906_none_none.png,"[True, True]",black female school age child,True
2,1,1,20230911144409640149,none,none,179,2_1_1_20230911144409640149_none_none.png,[True],black female school age child,True
3,0,2,20230911144508304695,none,none,180,3_0_2_20230911144508304695_none_none.png,"[True, True, True]",asian male adolescents,True
3,0,2,20230911144515618080,none,none,181,3_0_2_20230911144515618080_none_none.png,"[True, True, False]",asian male adolescents,True
3,0,2,20230911144522412520,none,none,182,3_0_2_20230911144522412520_none_none.png,"[True, True, True]",asian male adolescents,True
3,0,2,20230911144529348684,none,none,183,3_0_2_20230911144529348684_none_none.png,"[True, True, True, True, True]",asian male adolescents,True
3,0,2,20230911144537278144,none,none,184,3_0_2_20230911144537278144_none_none.png,"[True, True]",asian male adolescents,True
3,0,2,20230911144544311895,none,none,185,3_0_2_20230911144544311895_none_none.png,"[True, False, True]",asian male adolescents,True
3,1,0,20230911144600275928,none,none,186,3_1_0_20230911144600275928_none_none.png,"[False, True, True]",white female adolescents,True
3,1,0,20230911144607022128,none,none,187,3_1_0_20230911144607022128_none_none.png,"[True, True, True, True]",white female adolescents,True
3,1,0,20230911144614198019,none,none,188,3_1_0_20230911144614198019_none_none.png,[True],white female adolescents,True
3,1,0,20230911144621216108,none,none,189,3_1_0_20230911144621216108_none_none.png,"[True, True, True, False, False, True, False]",white female adolescents,True
4,0,3,20230911144645680108,none,none,190,4_0_3_20230911144645680108_none_none.png,"[True, True, True, True, True, True]",indian male young adult,True
4,0,3,20230911144652532209,none,none,191,4_0_3_20230911144652532209_none_none.png,"[True, True]",indian male young adult,True
4,0,3,20230911144659641363,none,none,192,4_0_3_20230911144659641363_none_none.png,"[True, True, True, True]",indian male young adult,True
4,0,3,20230911144706272534,none,none,193,4_0_3_20230911144706272534_none_none.png,"[True, True, True, True, True, True, True]",indian male young adult,True
4,0,3,20230911144713061817,none,none,194,4_0_3_20230911144713061817_none_none.png,"[True, True]",indian male young adult,True
4,1,2,20230911144731112894,none,none,195,4_1_2_20230911144731112894_none_none.png,"[True, True, True, True]",asian female young adult,True
4,1,2,20230911144740237476,none,none,196,4_1_2_20230911144740237476_none_none.png,"[True, True, True]",asian female young adult,True
4,1,2,20230911144747019562,none,none,197,4_1_2_20230911144747019562_none_none.png,"[True, True]",asian female young adult,True
4,1,2,20230911144754022364,none,none,198,4_1_2_20230911144754022364_none_none.png,"[True, True]",asian female young adult,True
4,1,2,20230911144801144214,none,none,199,4_1_2_20230911144801144214_none_none.png,"[True, True]",asian female young adult,True
5,0,1,20230911145206130749,none,none,200,5_0_1_20230911145206130749_none_none.png,"[True, True, True]",black male adult,True
5,0,1,20230911145213200088,none,none,201,5_0_1_20230911145213200088_none_none.png,"[True, False, True]",black male adult,True
5,0,1,20230911145220211738,none,none,202,5_0_1_20230911145220211738_none_none.png,[True],black male adult,True
5,0,1,20230911145227222515,none,none,203,5_0_1_20230911145227222515_none_none.png,[True],black male adult,True
5,0,1,20230911145234216388,none,none,204,5_0_1_20230911145234216388_none_none.png,"[True, True, True]",black male adult,True
5,1,0,20230911145249066392,none,none,205,5_1_0_20230911145249066392_none_none.png,"[False, True, True]",white female adult,True
5,1,0,20230911145256064610,none,none,206,5_1_0_20230911145256064610_none_none.png,"[True, True, True, False]",white female adult,True
5,1,0,20230911145303094009,none,none,207,5_1_0_20230911145303094009_none_none.png,"[False, True, False, False]",white female adult,False
5,1,0,20230911145310310553,none,none,208,5_1_0_20230911145310310553_none_none.png,"[True, True]",white female adult,True
5,1,0,20230911145317051909,none,none,209,5_1_0_20230911145317051909_none_none.png,"[False, False]",white female adult,False
5,1,0,20230911145323973075,none,none,210,5_1_0_20230911145323973075_none_none.png,[False],white female adult,False
6,0,0,20230911145351173611,none,none,211,6_0_0_20230911145351173611_none_none.png,"[True, True, True]",white male middle aged person,True
6,0,0,20230911145357855522,none,none,212,6_0_0_20230911145357855522_none_none.png,[True],white male middle aged person,True
6,0,0,20230911145405009887,none,none,213,6_0_0_20230911145405009887_none_none.png,"[True, True, True, True, True]",white male middle aged person,True
6,0,0,20230911145412038696,none,none,214,6_0_0_20230911145412038696_none_none.png,[True],white male middle aged person,True
6,0,0,20230911145418857857,none,none,215,6_0_0_20230911145418857857_none_none.png,"[True, True]",white male middle aged person,True
6,1,3,20230911145443853642,none,none,216,6_1_3_20230911145443853642_none_none.png,"[True, True]",indian female middle aged person,True
6,1,3,20230911145450580010,none,none,217,6_1_3_20230911145450580010_none_none.png,"[True, True, True, True]",indian female middle aged person,True
6,1,3,20230911145457404691,none,none,218,6_1_3_20230911145457404691_none_none.png,"[True, True, True]",indian female middle aged person,True
6,1,3,20230911145504494152,none,none,219,6_1_3_20230911145504494152_none_none.png,"[True, True, True, True, True, True]",indian female middle aged person,True
7,0,2,20230911145517476768,none,none,220,7_0_2_20230911145517476768_none_none.png,"[True, True, True]",asian male elderly,True
7,0,2,20230911145524214533,none,none,221,7_0_2_20230911145524214533_none_none.png,"[True, True]",asian male elderly,True
7,0,2,20230911145531270380,none,none,222,7_0_2_20230911145531270380_none_none.png,[True],asian male elderly,True
7,0,2,20230911145537944272,none,none,223,7_0_2_20230911145537944272_none_none.png,"[True, True, True, True, True]",asian male elderly,True
7,0,2,20230911145544769311,none,none,224,7_0_2_20230911145544769311_none_none.png,"[True, True, True, True]",asian male elderly,True
7,1,1,20230911145607805564,none,none,225,7_1_1_20230911145607805564_none_none.png,"[True, True, True, True, True, True]",black female elderly,True
7,1,1,20230911145615088289,none,none,226,7_1_1_20230911145615088289_none_none.png,"[True, True, True]",black female elderly,True
7,1,1,20230911145622289504,none,none,227,7_1_1_20230911145622289504_none_none.png,[True],black female elderly,True
7,1,1,20230911145628900310,none,none,228,7_1_1_20230911145628900310_none_none.png,[True],black female elderly,True
7,1,1,20230911145635918215,none,none,229,7_1_1_20230911145635918215_none_none.png,"[True, True, True]",black female elderly,True
0,0,1,20230911145659791088,none,none,230,0_0_1_20230911145659791088_none_none.png,"[True, True, False, False, True, True, True]",black male infant,True
0,0,1,20230911145707009175,none,none,231,0_0_1_20230911145707009175_none_none.png,[True],black male infant,True
0,0,1,20230911145713657426,none,none,232,0_0_1_20230911145713657426_none_none.png,"[True, True, True, True]",black male infant,True
0,0,1,20230911145720471934,none,none,233,0_0_1_20230911145720471934_none_none.png,"[True, True, True]",black male infant,True
0,0,1,20230911145727527038,none,none,234,0_0_1_20230911145727527038_none_none.png,"[True, True]",black male infant,True
0,0,1,20230911145734251234,none,none,235,0_0_1_20230911145734251234_none_none.png,"[True, True, True, False, True, True]",black male infant,True
0,1,3,20230911145847277247,none,none,236,0_1_3_20230911145847277247_none_none.png,[True],indian female infant,True
0,1,3,20230911145854375543,none,none,237,0_1_3_20230911145854375543_none_none.png,"[True, True, True, True]",indian female infant,True
0,1,3,20230911145901946571,none,none,238,0_1_3_20230911145901946571_none_none.png,"[True, True, True, True]",indian female infant,True
0,1,3,20230911145908819038,none,none,239,0_1_3_20230911145908819038_none_none.png,[True],indian female infant,True
